date,QQQ,SHV,TLT,DBC,GLD,SPY,TIP
2017-05-10,130.1226043701172,88.61772918701172,93.21800994873047,12.309571266174316,116.04000091552734,207.46560668945312,85.48419952392578
2017-05-11,130.01922607421875,88.64190673828125,93.21800994873047,12.360298156738281,116.5,207.04180908203125,85.7408447265625
2017-05-12,130.3107452392578,88.64190673828125,93.92203521728516,12.360298156738281,116.83000183105469,206.69581604003906,85.87670135498047
2017-05-15,130.72430419921875,88.64991760253906,93.66671752929688,12.427932739257812,117.13999938964844,207.8374786376953,85.65023803710938
2017-05-16,131.2696533203125,88.64991760253906,94.01492309570312,12.444841384887695,117.6500015258789,207.64720153808594,85.71064758300781
2017-05-17,127.93201446533203,88.67402648925781,95.3843994140625,12.529383659362793,119.79000091552734,203.9627227783203,86.20880126953125
2017-05-18,129.05075073242188,88.66596984863281,95.49273681640625,12.495567321777344,118.80999755859375,204.7843475341797,86.3447036743164
2017-05-19,129.59613037109375,88.67402648925781,95.71708679199219,12.740743637084961,119.4000015258789,206.1163330078125,86.49565887451172
2017-05-22,130.68670654296875,88.67402648925781,95.45403289794922,12.825289726257324,119.9000015258789,207.16290283203125,86.35978698730469
2017-05-23,130.81837463378906,88.66596984863281,94.81181335449219,12.7830171585083,119.13999938964844,207.62132263183594,86.23149108886719
2017-05-24,131.4200439453125,88.67402648925781,95.34565734863281,12.757654190063477,119.61000061035156,208.1056671142578,86.28430938720703
2017-05-25,132.53890991210938,88.67402648925781,95.37665557861328,12.478658676147461,119.4800033569336,209.10023498535156,86.14845275878906
2017-05-26,132.77394104003906,88.67402648925781,95.53913879394531,12.571657180786133,120.54000091552734,209.05706787109375,86.3522720336914
2017-05-30,132.8867950439453,88.66596984863281,96.01113891601562,12.470203399658203,120.13999938964844,208.87545776367188,86.54095458984375
2017-05-31,132.83973693847656,88.67402648925781,96.25096893310547,12.334935188293457,120.62000274658203,208.8235321044922,86.5635986328125
2017-06-01,133.3568878173828,88.67884063720703,96.26101684570312,12.250391006469727,120.72000122070312,210.48416137695312,86.52423858642578
2017-06-02,134.88003540039062,88.6949462890625,97.40083312988281,12.19120979309082,121.61000061035156,211.18467712402344,86.87226867675781
2017-06-05,134.85183715820312,88.68690490722656,96.79602813720703,12.123575210571289,121.7300033569336,211.02896118164062,86.64530181884766
2017-06-06,134.3158416748047,88.67884063720703,97.32328033447266,12.208117485046387,123.0999984741211,210.35440063476562,86.74364471435547
2017-06-07,134.8423614501953,88.68690490722656,96.85807037353516,12.039031982421875,122.44999694824219,210.74362182617188,86.53936767578125
2017-06-08,134.98342895507812,88.68690490722656,96.60220336914062,12.039031982421875,121.6500015258789,210.84739685058594,86.44857788085938
2017-06-09,131.608154296875,88.67884063720703,96.45486450195312,12.10666561126709,120.54000091552734,210.5273895263672,86.37298583984375
2017-06-12,130.90304565429688,88.67082214355469,96.42387390136719,11.996758460998535,120.36000061035156,210.48416137695312,86.19136047363281
2017-06-13,131.96543884277344,88.7029800415039,96.4393310546875,12.047484397888184,120.4800033569336,211.5133819580078,86.33514404296875
2017-06-14,131.39190673828125,88.7029800415039,97.92805480957031,11.836125373840332,119.81999969482422,211.24526977539062,86.35025787353516
2017-06-15,130.8089599609375,88.7029800415039,97.77299499511719,11.886852264404297,119.31999969482422,210.83877563476562,85.92660522460938
2017-06-16,130.24142456054688,88.7110595703125,97.96682739257812,11.937579154968262,119.33999633789062,210.88482666015625,86.00227355957031
2017-06-19,132.41917419433594,88.7110595703125,97.82726287841797,11.861489295959473,118.43000030517578,212.6404571533203,85.90389251708984
2017-06-20,131.38214111328125,88.7110595703125,98.70343017578125,11.743128776550293,118.18000030517578,211.20640563964844,85.99468994140625
2017-06-21,132.6831512451172,88.7110595703125,98.90502166748047,11.616312980651855,118.5199966430664,211.15432739257812,86.13080596923828
2017-06-22,132.64544677734375,88.72713470458984,99.12211608886719,11.633222579956055,118.91999816894531,211.0586395263672,86.41081237792969
2017-06-23,133.15452575683594,88.73513793945312,99.07560729980469,11.683947563171387,119.43000030517578,211.31063842773438,86.47886657714844
2017-06-26,132.53231811523438,88.71910095214844,99.44773864746094,11.709310531616211,118.36000061035156,211.44973754882812,86.61502838134766
2017-06-27,130.12831115722656,88.71910095214844,98.3855209350586,11.844581604003906,118.80999755859375,209.7462615966797,86.20649719238281
2017-06-28,132.00440979003906,88.72713470458984,98.05985260009766,11.920670509338379,118.9000015258789,211.6236114501953,86.27461242675781
2017-06-29,129.71351623535156,88.73513793945312,97.23795318603516,11.971396446228027,118.31999969482422,209.76358032226562,85.93417358398438
2017-06-30,129.76065063476562,88.74317932128906,97.0131607055664,12.216573715209961,118.0199966430664,210.15480041503906,85.81310272216797
2017-07-03,128.3936309814453,88.7359619140625,96.70079040527344,12.343389511108398,116.08999633789062,210.5110626220703,85.65534973144531
2017-07-05,129.65695190429688,88.7359619140625,96.72412109375,12.157391548156738,116.5199966430664,210.997802734375,85.7843246459961
2017-07-06,128.48793029785156,88.76012420654297,95.92385864257812,12.165847778320312,116.47000122070312,209.068359375,85.56437683105469
2017-07-07,129.873779296875,88.75202941894531,95.3488540649414,12.047484397888184,115.27999877929688,210.42417907714844,85.29889678955078
2017-07-10,130.7222442626953,88.76012420654297,95.48873138427734,12.098211288452148,115.47000122070312,210.650146484375,85.26092529296875
2017-07-11,131.0898895263672,88.77620697021484,95.65190887451172,12.216573715209961,115.62000274658203,210.49371337890625,85.53398895263672
2017-07-12,132.64544677734375,88.78425598144531,96.31233978271484,12.157391548156738,116.02999877929688,212.0754852294922,85.7843246459961
2017-07-13,132.93772888183594,88.77620697021484,95.70629119873047,12.14893913269043,115.81999969482422,212.43186950683594,85.75396728515625
2017-07-14,133.984130859375,88.80034637451172,95.82286834716797,12.28420639038086,116.7699966430664,213.42266845703125,85.7463607788086
2017-07-17,134.0501251220703,88.80034637451172,96.08700561523438,12.241936683654785,117.29000091552734,213.39659118652344,85.92081451416016
2017-07-18,134.9457550048828,88.79228210449219,96.92608642578125,12.292662620544434,118.11000061035156,213.50958251953125,86.16355895996094
2017-07-19,135.73770141601562,88.79228210449219,96.9649658203125,12.402569770812988,118.08000183105469,214.6654815673828,86.23181915283203
2017-07-20,135.91677856445312,88.80034637451172,97.24466705322266,12.385661125183105,118.23999786376953,214.76109313964844,86.01941680908203
2017-07-21,135.86024475097656,88.79228210449219,97.6564712524414,12.216573715209961,119.26000213623047,214.5699005126953,86.14836883544922
2017-07-24,136.4824676513672,88.80034637451172,97.27578735351562,12.241936683654785,119.30999755859375,214.51773071289062,86.14836883544922
2017-07-25,136.1335906982422,88.76012420654297,96.00926208496094,12.37720775604248,118.91999816894531,215.0392303466797,85.81465911865234
2017-07-26,136.57672119140625,88.80034637451172,96.16465759277344,12.495567321777344,119.87999725341797,215.04791259765625,86.06492614746094
2017-07-27,135.7188262939453,88.80034637451172,95.69073486328125,12.571657180786133,119.79000091552734,214.8480224609375,86.00426483154297
2017-07-28,135.60572814941406,88.81646728515625,96.25788879394531,12.639290809631348,120.69000244140625,214.59597778320312,86.20905303955078
2017-07-31,135.03065490722656,88.83251953125,96.37446594238281,12.715381622314453,120.75,214.47430419921875,86.20905303955078
2017-08-01,135.3417510986328,88.82208251953125,97.0511474609375,12.571657180786133,120.6500015258789,214.95236206054688,86.28278350830078
2017-08-02,135.7094268798828,88.83013153076172,97.10562133789062,12.597021102905273,120.4000015258789,215.056640625,86.23716735839844
2017-08-03,135.18148803710938,88.84624481201172,98.11003875732422,12.504022598266602,120.58999633789062,214.6394805908203,86.47274017333984
2017-08-04,135.42654418945312,88.83817291259766,97.27693176269531,12.529383659362793,119.6500015258789,215.03050231933594,86.3511734008789
2017-08-07,136.28443908691406,88.83817291259766,97.38597869873047,12.554749488830566,119.51000213623047,215.4303741455078,86.44995880126953
2017-08-08,136.0487518310547,88.85427856445312,97.03555297851562,12.563202857971191,119.86000061035156,214.90017700195312,86.51072692871094
2017-08-09,135.86965942382812,88.82208251953125,97.56507110595703,12.647747039794922,121.30999755859375,214.8914794921875,86.67033386230469
2017-08-10,132.95660400390625,88.83013153076172,98.398193359375,12.45329475402832,122.20999908447266,211.85824584960938,86.89071655273438
2017-08-11,133.96533203125,88.84624481201172,98.44493103027344,12.495567321777344,122.79000091552734,212.171142578125,86.8375015258789
2017-08-14,135.6905517578125,88.86233520507812,97.93875122070312,12.385661125183105,121.91999816894531,214.2743682861328,86.49554443359375
2017-08-15,135.7848358154297,88.86233520507812,97.5261001586914,12.326480865478516,120.9800033569336,214.24832153320312,86.23716735839844
2017-08-16,136.02049255371094,88.87843322753906,97.88424682617188,12.292662620544434,121.87000274658203,214.6220703125,86.38915252685547
2017-08-17,133.2394256591797,88.87039184570312,98.6162109375,12.326480865478516,122.48999786376953,211.27590942382812,86.6019058227539
2017-08-18,133.14511108398438,88.88646697998047,98.59283447265625,12.546294212341309,122.30000305175781,210.94566345214844,86.61713409423828
2017-08-21,132.9753875732422,88.88646697998047,98.8342514038086,12.394115447998047,122.76000213623047,211.11077880859375,86.64749908447266
2017-08-22,135.00230407714844,88.87039184570312,98.45269012451172,12.427932739257812,122.20999908447266,213.31834411621094,86.5411376953125
2017-08-23,134.5215301513672,88.88646697998047,99.12234497070312,12.537840843200684,122.66999816894531,212.55348205566406,86.77672576904297
2017-08-24,134.1256103515625,88.88646697998047,98.75634002685547,12.529383659362793,122.29000091552734,212.05809020996094,86.55632019042969
2017-08-25,133.8427276611328,88.89454650878906,99.13790130615234,12.504022598266602,122.73999786376953,212.55348205566406,86.70071411132812
2017-08-28,134.25755310058594,88.89454650878906,99.07562255859375,12.512475967407227,124.69000244140625,212.5622100830078,86.76907348632812
2017-08-29,134.78546142578125,88.90258026123047,99.39486694335938,12.512475967407227,124.41999816894531,212.80557250976562,86.90591430664062
2017-08-30,136.3693389892578,88.9106674194336,99.36373138427734,12.419477462768555,124.36000061035156,213.81375122070312,86.88309478759766
2017-08-31,137.83056640625,88.89454650878906,99.65955352783203,12.766108512878418,125.81999969482422,215.10011291503906,87.10348510742188
2017-09-01,137.6420135498047,88.88165283203125,98.89728546142578,12.7830171585083,126.05999755859375,215.40423583984375,86.9032211303711
2017-09-05,136.4070281982422,88.91387176513672,100.46565246582031,12.808380126953125,127.45999908447266,213.85720825195312,87.46675109863281
2017-09-06,136.82191467285156,88.88165283203125,99.8492431640625,12.935195922851562,126.80999755859375,214.58731079101562,87.3601303100586
2017-09-07,137.1423797607422,88.92196655273438,100.87136840820312,12.926740646362305,128.1300048828125,214.56121826171875,87.72562408447266
2017-09-08,135.95452880859375,88.91387176513672,100.65283203125,12.7830171585083,127.97000122070312,214.30917358398438,87.74085998535156
2017-09-11,137.51947021484375,88.93003845214844,99.45125579833984,12.808380126953125,126.19000244140625,216.594970703125,87.40577697753906
2017-09-12,137.84945678710938,88.90582275390625,98.9284896850586,12.84219741821289,126.55999755859375,217.32501220703125,87.2611083984375
2017-09-13,138.0380401611328,88.90582275390625,98.53834533691406,12.90137767791748,125.61000061035156,217.4293670654297,87.10115814208984
2017-09-14,137.22723388671875,88.91387176513672,98.94410705566406,12.909832954406738,126.16000366210938,217.3597869873047,87.23828125
2017-09-15,137.69862365722656,88.92196655273438,98.983154296875,12.969014167785645,125.52999877929688,217.6524200439453,87.1926040649414
2017-09-18,137.5181427001953,88.89775085449219,98.41351318359375,12.952103614807129,124.36000061035156,218.1153564453125,87.15449523925781
2017-09-19,137.7543182373047,88.89775085449219,98.17166137695312,12.926740646362305,124.62000274658203,218.33370971679688,87.05550384521484
2017-09-20,137.32919311523438,88.92196655273438,98.24186706542969,13.03664779663086,123.62000274658203,218.412353515625,86.81179809570312
2017-09-21,136.48831176757812,88.92196655273438,98.1872787475586,12.985921859741211,122.68000030517578,217.82713317871094,86.61383819580078
2017-09-22,136.35601806640625,88.93003845214844,98.46820068359375,13.03664779663086,123.23999786376953,217.87075805664062,86.83467102050781
2017-09-25,134.91990661621094,88.92196655273438,99.08455657958984,13.256462097167969,124.52999877929688,217.42529296875,87.0783462524414
2017-09-26,135.26950073242188,88.94609832763672,98.90507507324219,13.138099670410156,123.13999938964844,217.5563201904297,87.00980377197266
2017-09-27,136.48831176757812,88.93802642822266,97.41482543945312,13.087373733520508,121.9800033569336,218.4036102294922,86.74332427978516
2017-09-28,136.4411163330078,88.94609832763672,97.12615203857422,13.087373733520508,122.20999908447266,218.66563415527344,86.68238067626953
2017-09-29,137.42369079589844,88.96223449707031,97.34458923339844,13.019739151000977,121.58000183105469,219.43421936035156,86.49198913574219
2017-10-02,137.54647827148438,88.9654541015625,97.16632843017578,12.909832954406738,120.7699966430664,220.3863067626953,86.37620544433594
2017-10-03,137.83938598632812,88.9654541015625,97.26016235351562,12.918286323547363,120.83000183105469,220.85791015625,86.4599838256836
2017-10-04,137.97169494628906,88.95742797851562,97.26799011230469,12.935195922851562,121.16999816894531,221.11996459960938,86.53619384765625
2017-10-05,139.3227081298828,88.94934844970703,96.90049743652344,13.078919410705566,120.5199966430664,222.43014526367188,86.44476318359375
2017-10-06,139.51174926757812,88.94934844970703,96.6268539428711,12.876014709472656,121.08999633789062,222.1768341064453,86.37620544433594
2017-10-09,139.35110473632812,88.9654541015625,96.9317626953125,12.884469032287598,122.08000183105469,221.80999755859375,86.40666198730469
2017-10-10,139.45506286621094,88.94934844970703,97.088134765625,13.03664779663086,122.4000015258789,222.39517211914062,86.55902099609375
2017-10-11,139.87074279785156,88.9735336303711,97.2757797241211,13.062010765075684,122.79000091552734,222.7445831298828,86.6656723022461
2017-10-12,139.6156463623047,88.98158264160156,97.69017791748047,13.045103073120117,122.88999938964844,222.41265869140625,86.82569122314453
2017-10-13,140.15420532226562,88.98158264160156,98.39382934570312,13.171917915344238,123.81999969482422,222.68338012695312,86.94760131835938
2017-10-16,140.63607788085938,88.98158264160156,98.32344818115234,13.205735206604004,122.97000122070312,222.9803924560547,86.74948120117188
2017-10-17,140.8155975341797,88.98158264160156,98.44856262207031,13.188826560974121,122.12999725341797,223.13763427734375,86.58951568603516
2017-10-18,140.64553833007812,88.99773406982422,97.79961395263672,13.180373191833496,121.66999816894531,223.35598754882812,86.48284149169922
2017-10-19,140.12583923339844,89.0057601928711,97.97164154052734,13.12119197845459,122.38999938964844,223.41712951660156,86.59710693359375
2017-10-20,140.50379943847656,88.99773406982422,96.9317626953125,13.188826560974121,121.61000061035156,224.5700225830078,86.39907836914062
2017-10-23,139.58734130859375,88.98966979980469,97.1037826538086,13.188826560974121,121.80000305175781,223.69656372070312,86.40666198730469
2017-10-24,139.82351684570312,88.98966979980469,96.50180053710938,13.3240966796875,121.33000183105469,224.08963012695312,86.28477478027344
2017-10-25,139.29441833496094,88.98158264160156,96.04048156738281,13.341005325317383,121.3499984741211,222.9803924560547,86.19336700439453
2017-10-26,138.850341796875,88.98966979980469,95.71995544433594,13.400186538696289,120.33000183105469,223.2686004638672,86.1552734375
2017-10-27,142.8941650390625,88.98158264160156,96.35324096679688,13.467822074890137,120.9000015258789,225.09414672851562,86.42952728271484
2017-10-30,143.21542358398438,88.99773406982422,97.2757797241211,13.501639366149902,121.12999725341797,224.255615234375,86.65807342529297
2017-10-31,143.75387573242188,88.99773406982422,97.30706024169922,13.535456657409668,120.66999816894531,224.60496520996094,86.69620513916016
2017-11-01,143.70675659179688,88.99773406982422,97.74031066894531,13.543910026550293,121.11000061035156,224.9019317626953,86.78623962402344
2017-11-02,143.43272399902344,89.00575256347656,98.17127990722656,13.628456115722656,121.19000244140625,224.98928833007812,86.91597747802734
2017-11-03,144.81214904785156,89.00575256347656,98.4376449584961,13.712996482849121,120.62000274658203,225.74046325683594,86.97704315185547
2017-11-06,145.30343627929688,89.00575256347656,98.80587768554688,13.975083351135254,121.6500015258789,226.08984375,87.12208557128906
2017-11-07,145.38848876953125,88.99773406982422,99.22115325927734,13.89054012298584,121.20999908447266,225.93258666992188,87.24418640136719
2017-11-08,145.97427368164062,88.99773406982422,99.00175476074219,13.8651762008667,121.62999725341797,226.3169403076172,87.19075775146484
2017-11-09,145.20895385742188,89.00575256347656,98.71967315673828,13.89054012298584,122.12999725341797,225.4958953857422,87.17549133300781
2017-11-10,145.1995391845703,89.00575256347656,97.23106384277344,13.8651762008667,121.12999725341797,225.426025390625,86.79386901855469
2017-11-13,145.37899780273438,89.01383972167969,97.43473052978516,13.822904586791992,121.30999755859375,225.63565063476562,86.78623962402344
2017-11-14,144.84994506835938,89.01383972167969,98.09288787841797,13.636907577514648,121.55999755859375,225.11160278320312,86.8930892944336
2017-11-15,144.16969299316406,89.02193450927734,99.15846252441406,13.619999885559082,121.41000366210938,223.98484802246094,87.13736724853516
2017-11-16,146.0120849609375,89.00575256347656,98.296630859375,13.577728271484375,121.4000015258789,225.88894653320312,86.95415496826172
2017-11-17,145.45460510253906,89.01383972167969,99.02531433105469,13.797541618347168,122.86000061035156,225.2251434326172,87.10681915283203
2017-11-20,145.3411865234375,89.01383972167969,98.9861068725586,13.68763542175293,121.30999755859375,225.6094512939453,86.97704315185547
2017-11-21,146.9191436767578,89.02193450927734,99.29949951171875,13.780632019042969,121.51000213623047,227.0855712890625,86.96943664550781
2017-11-22,147.0985870361328,89.03002166748047,99.6207046508789,13.856722831726074,122.62999725341797,226.8846893310547,87.22891998291016
2017-11-24,147.6371307373047,89.03804016113281,99.34652709960938,13.898994445800781,122.31999969482422,227.40870666503906,87.12208557128906
2017-11-27,147.57098388671875,89.04615020751953,99.2054443359375,13.87363052368164,122.83000183105469,227.2952423095703,87.10681915283203
2017-11-28,147.9488983154297,89.04615020751953,99.33865356445312,13.81445026397705,122.80999755859375,229.60101318359375,87.09918975830078
2017-11-29,145.36952209472656,89.04615020751953,98.35931396484375,13.721451759338379,122.04000091552734,229.46131896972656,86.8625717163086
2017-11-30,146.58836364746094,89.04615020751953,98.03019714355469,13.662271499633789,121.0999984741211,231.47023010253906,86.7709732055664
2017-12-01,145.9647979736328,89.0550308227539,99.35308837890625,13.780632019042969,121.58999633789062,230.98977661132812,87.10136413574219
2017-12-04,144.2830352783203,89.04695892333984,99.40021514892578,13.611546516418457,121.18000030517578,230.7103271484375,87.13207244873047
2017-12-05,144.37753295898438,89.0550308227539,99.89482879638672,13.611546516418457,120.31999969482422,229.8805389404297,87.22407531738281
2017-12-06,145.0294647216797,89.0550308227539,100.24024200439453,13.38327693939209,120.06999969482422,229.92425537109375,87.3160629272461
2017-12-07,145.52073669433594,89.06309509277344,99.45513153076172,13.425548553466797,118.48999786376953,230.64923095703125,87.20110321044922
2017-12-08,146.1631622314453,89.07923126220703,99.4630355834961,13.493184089660645,118.4800033569336,231.906982421875,87.1627426147461
2017-12-11,147.29698181152344,89.07923126220703,99.2588882446289,13.52700138092041,118.01000213623047,232.60568237304688,87.0937271118164
2017-12-12,147.0985870361328,89.0550308227539,99.21965026855469,13.408639907836914,118.1500015258789,233.01620483398438,87.1627426147461
2017-12-13,147.38206481933594,89.06309509277344,99.96546173095703,13.34946060180664,119.16999816894531,232.98995971679688,87.3160629272461
2017-12-14,147.2781219482422,89.07119750976562,100.38945007324219,13.391732215881348,118.93000030517578,232.03797912597656,87.3160629272461
2017-12-15,148.950439453125,89.07923126220703,100.76624298095703,13.391732215881348,119.18000030517578,233.9702911376953,87.3160629272461
2017-12-18,150.19927978515625,89.06309509277344,99.84772491455078,13.450912475585938,119.7300033569336,235.45388793945312,87.1627426147461
2017-12-19,149.3092498779297,89.07119750976562,98.55232238769531,13.55236530303955,119.81999969482422,234.54962158203125,86.90208435058594
2017-12-20,149.14828491210938,89.07923126220703,97.46102905273438,13.628456115722656,120.13999938964844,234.4267578125,86.61074829101562
2017-12-21,149.16729736328125,89.0889663696289,98.02902221679688,13.636907577514648,120.30999755859375,234.90960693359375,86.83800506591797
2017-12-22,148.996826171875,89.0889663696289,98.16280364990234,13.696090698242188,120.94000244140625,234.84814453125,86.89171600341797
2017-12-26,148.19207763671875,89.09705352783203,98.45392608642578,13.898994445800781,121.7699966430664,234.56723022460938,86.96851348876953
2017-12-27,148.21099853515625,89.0889663696289,99.73635864257812,13.932811737060547,122.2300033569336,234.68138122558594,87.329345703125
2017-12-28,148.39085388183594,89.1213150024414,99.6497802734375,14.000447273254395,122.8499984741211,235.16416931152344,87.36007690429688
2017-12-29,147.47250366210938,89.1213150024414,99.8071517944336,14.042719841003418,123.6500015258789,234.27743530273438,87.58267211914062
2018-01-02,150.05722045898438,89.11322784423828,98.72928619384766,14.11035442352295,125.1500015258789,235.95433044433594,87.36772918701172
2018-01-03,151.5153045654297,89.11322784423828,99.2013168334961,14.194897651672363,124.81999969482422,237.4467315673828,87.4521713256836
2018-01-04,151.7803955078125,89.12937927246094,99.18560791015625,14.17798900604248,125.45999908447266,238.44754028320312,87.47520446777344
2018-01-05,153.30477905273438,89.12937927246094,98.90232849121094,14.1272611618042,125.33000183105469,240.03652954101562,87.45984649658203
2018-01-08,153.9012451171875,89.12937927246094,98.83939361572266,14.11880874633789,125.30999755859375,240.4755096435547,87.36772918701172
2018-01-09,153.91064453125,89.12937927246094,97.51766967773438,14.211806297302246,124.7300033569336,241.01979064941406,87.08366394042969
2018-01-10,153.5509033203125,89.1213150024414,97.39966583251953,14.262534141540527,125.02999877929688,240.651123046875,87.05296325683594
2018-01-11,154.6018524169922,89.12937927246094,97.80086517333984,14.254079818725586,125.44000244140625,242.40692138671875,86.9608383178711
2018-01-12,155.73800659179688,89.1374740600586,97.96614837646484,14.347074508666992,126.95999908447266,243.9871063232422,87.04525756835938
2018-01-16,155.29299926757812,89.14555358886719,98.37525177001953,14.279438972473145,127.16999816894531,243.153076171875,87.19112396240234
2018-01-17,156.9688262939453,89.15359497070312,98.24151611328125,14.296348571777344,126.13999938964844,245.47076416015625,87.12974548339844
2018-01-18,156.99722290039062,89.16169738769531,97.3288803100586,14.296348571777344,125.86000061035156,245.05813598632812,87.05296325683594
2018-01-19,157.48953247070312,89.16169738769531,96.81747436523438,14.270986557006836,126.41999816894531,246.17311096191406,86.90706634521484
2018-01-22,159.1748809814453,89.1697998046875,96.9118881225586,14.304804801940918,126.6500015258789,248.17474365234375,86.86102294921875
2018-01-23,160.49087524414062,89.16169738769531,97.3288803100586,14.406257629394531,127.27999877929688,248.70144653320312,86.99153900146484
2018-01-24,159.4493865966797,89.17791748046875,96.80171966552734,14.55843448638916,128.8300018310547,248.60488891601562,86.93014526367188
2018-01-25,159.3926544189453,89.18595123291016,97.59634399414062,14.473893165588379,127.97000122070312,248.71023559570312,87.09134674072266
2018-01-26,161.83535766601562,89.19404602050781,97.23442077636719,14.5837984085083,128.07000732421875,251.5897979736328,87.03756713867188
2018-01-29,161.0495147705078,89.19404602050781,96.55784606933594,14.541526794433594,127.3499984741211,249.9217529296875,86.830322265625
2018-01-30,159.72398376464844,89.19404602050781,95.99139404296875,14.440074920654297,126.80000305175781,247.3582763671875,86.62301635742188
2018-01-31,160.3867645263672,89.23446655273438,96.55784606933594,14.456981658935547,127.6500015258789,247.48117065429688,86.83800506591797
2018-02-01,159.0234375,89.19401550292969,95.158447265625,14.600707054138184,128.07000732421875,247.20022583007812,86.39338684082031
2018-02-02,155.8516082763672,89.21019744873047,94.2755126953125,14.363985061645508,126.38999938964844,241.8187255859375,86.28588104248047
2018-02-05,149.70687866210938,89.23445892333984,95.1663589477539,14.228714942932129,126.70999908447266,231.70526123046875,86.60839080810547
2018-02-06,153.67398071289062,89.21019744873047,94.57505798339844,14.144171714782715,125.37999725341797,236.2703857421875,86.25517272949219
2018-02-07,151.68572998046875,89.21019744873047,93.67626953125,13.983539581298828,124.79000091552734,234.98867797851562,86.06320190429688
2018-02-08,145.28538513183594,89.21830749511719,93.57381439208984,13.839815139770508,124.9800033569336,226.17446899414062,85.88656616210938
2018-02-09,147.79443359375,89.21019744873047,92.98249816894531,13.636907577514648,124.7699966430664,229.57196044921875,85.61784362792969
2018-02-12,150.41697692871094,89.21019744873047,93.39248657226562,13.721451759338379,125.37000274658203,232.943115234375,85.67926025390625
2018-02-13,151.1934051513672,89.19401550292969,93.81034851074219,13.746814727783203,126.08000183105469,233.5225067138672,85.74068450927734
2018-02-14,154.02435302734375,89.19401550292969,92.76963806152344,13.958174705505371,128.22999572753906,236.67413330078125,85.66393280029297
2018-02-15,156.8836212158203,89.21019744873047,93.08500671386719,13.983539581298828,128.3800048828125,239.69415283203125,85.71000671386719
2018-02-16,156.1830291748047,89.22637176513672,93.5895767211914,14.00890064239502,127.95999908447266,239.76441955566406,85.84815979003906
2018-02-20,156.4954376220703,89.21830749511719,93.17964935302734,14.05117416381836,126.23999786376953,238.2632293701172,85.77909088134766
2018-02-21,156.05050659179688,89.23445892333984,92.03643798828125,14.03426456451416,125.66000366210938,237.07797241210938,85.53337097167969
2018-02-22,156.03152465820312,89.23445892333984,92.31240844726562,14.161079406738281,126.30000305175781,237.38526916503906,85.61016082763672
2018-02-23,159.22219848632812,89.24258422851562,93.13232421875,14.254079818725586,126.13999938964844,241.16903686523438,85.92499542236328
2018-02-26,161.3335418701172,89.23445892333984,93.16382598876953,14.330166816711426,126.44999694824219,243.96954345703125,86.032470703125
2018-02-27,159.33578491210938,89.24258422851562,93.02982330322266,14.186442375183105,125.12999725341797,240.92327880859375,85.81748962402344
2018-02-28,158.31326293945312,89.24258422851562,93.6211166381836,14.03426456451416,125.0,238.48263549804688,85.94036102294922
2018-03-01,155.7284698486328,89.26201629638672,94.26018524169922,14.059626579284668,124.72000122070312,235.01502990722656,86.20140838623047
2018-03-02,157.15817260742188,89.25391387939453,93.49391174316406,14.059626579284668,125.38999938964844,236.22645568847656,86.1323013305664
2018-03-05,158.90028381347656,89.25391387939453,93.24113464355469,14.144171714782715,125.18000030517578,238.9567413330078,86.07857513427734
2018-03-06,159.57249450683594,89.26201629638672,93.32801818847656,14.194897651672363,126.52999877929688,239.56248474121094,86.05551147460938
2018-03-07,159.94175720214844,89.2701187133789,93.22533416748047,14.042719841003418,125.72000122070312,239.4747314453125,86.05551147460938
2018-03-08,160.82229614257812,89.29442596435547,93.76251983642578,13.958174705505371,125.41999816894531,240.6334991455078,86.1399917602539
2018-03-09,163.9466552734375,89.29442596435547,93.14632415771484,14.093445777893066,125.54000091552734,244.82115173339844,86.00944519042969
2018-03-12,164.81776428222656,89.29442596435547,93.68353271484375,14.068079948425293,125.54000091552734,244.5138702392578,86.07087707519531
2018-03-13,162.5738525390625,89.3025131225586,94.15750122070312,14.025810241699219,125.77999877929688,242.93365478515625,86.1399917602539
2018-03-14,162.54541015625,89.29442596435547,94.98694610595703,14.025810241699219,125.69999694824219,241.6870880126953,86.28588104248047
2018-03-15,162.40341186523438,89.28632354736328,94.98694610595703,14.017354965209961,124.9000015258789,241.42364501953125,86.2935791015625
2018-03-16,161.92059326171875,89.31059265136719,94.64728546142578,14.068079948425293,124.5999984741211,241.6853790283203,86.14765167236328
2018-03-19,158.46580505371094,89.3025131225586,94.34708404541016,13.975083351135254,124.87000274658203,238.41537475585938,86.09391021728516
2018-03-20,158.98733520507812,89.3025131225586,93.96791076660156,14.068079948425293,124.30999755859375,238.82078552246094,85.96337127685547
2018-03-21,158.29510498046875,89.33489227294922,94.07063293457031,14.321714401245117,126.4800033569336,238.36245727539062,86.14765167236328
2018-03-22,154.38795471191406,89.31059265136719,95.0027847290039,14.211806297302246,125.9800033569336,232.40408325195312,86.40105438232422
2018-03-23,150.31964111328125,89.34300994873047,94.93168640136719,14.33862018585205,127.61000061035156,227.45046997070312,86.44710540771484
2018-03-26,155.9052734375,89.33489227294922,94.56829071044922,14.347074508666992,128.27999877929688,233.6732940673828,86.2935791015625
2018-03-27,150.86016845703125,89.3672866821289,95.57946014404297,14.287896156311035,127.48999786376953,229.69813537597656,86.6237564086914
